Session,Response,Type,Item,WCPM,Accuracy,Prosody,Retell,SAQ1,SAQ2
51352,789560,3026,2401,51.5,0.716,2.1,2.548,0,2
51352,789565,3026,350,66.9,0.938,2.2,0.7985,0,2
51352,789570,3026,2203,68.8,0.909,2.2,1.804,2,2
51372,789735,3026,1505,58.3,0.789,1.6,3.5605,0,0
51372,789740,3026,1807,29.4,0.431,1.5,1.816,0,0
51372,789745,3026,1804,42.8,0.507,1.6,1.6785,0,0
51387,789955,3026,1401,25.3,0.949,1.2,3.4855,2,2
51387,789960,3026,1603,25.6,0.472,1.3,3.3705,0,0
51387,789965,3026,1903,18.3,0.329,1.2,2.5505,2,0
51390,789998,3026,520,111.1,1,3.7,2.761,0,0
51390,790002,3026,2402,100.4,1,3.4,2.8555,2,2
51390,790006,3026,2904,84.7,0.97,3.1,2.9005,2,0
51404,790155,3026,1505,36.9,0.912,1.4,3.47,2,2
51404,790159,3026,1807,60.3,0.986,1.7,3.13,1,0
51404,790163,3026,1804,45.7,0.971,1.5,3.969,0,2
51411,790256,3026,1505,27.9,0.684,1.6,3.1815,0,0
51411,790261,3026,1807,24.3,0.472,1.4,3.6295,1,0
51411,790266,3026,1804,33.1,0.58,1.7,1.9805,0,2
51417,790328,3026,2803,97.1,0.975,3.1,2.488,2,2
51417,790332,3026,2902,132,1,3.8,2.1205,0,2
51417,790336,3026,3106,124.7,1,3.7,2.188,2,2
51430,790482,3026,2803,126.5,0.992,3.5,2.084,2,0
51430,790486,3026,2902,109.7,1,3.5,2.6785,2,0
51430,790490,3026,3106,93.1,1,2.5,2.43,0,1
51465,790827,3026,2803,112.2,1,3.5,2.727,1,0
51465,790832,3026,2902,104.2,1,3.4,2.7815,2,0
51465,790837,3026,3106,119.4,1,3.6,1.7415,0,2
51477,790920,3026,2401,119.8,1,3.5,0.7715,0,2
51477,790925,3026,350,101.2,1,3,2.035,0,2
51477,790930,3026,2203,105,0.977,3.3,2.3665,2,2
51481,790952,3026,410,119.5,1,3.5,2.9995,2,2
51481,790956,3026,2504,104.1,1,3.4,1.9915,2,2
51481,790960,3026,2101,101.9,1,3.6,2.8555,2,2
51496,791113,3026,2803,133.3,1,3.9,3.515,2,0
51496,791117,3026,2902,105.5,0.957,3.2,2.9055,2,0
51496,791121,3026,3106,120.6,1,3.8,2.8945,0,0
51499,791144,3026,2701,65.1,0.812,2.3,2.8355,0,2
51499,791148,3026,420,86.1,1,2.8,2.7045,0,2
51499,791152,3026,2403,94.8,0.987,3.2,2.5355,2,2
51502,791181,3026,2401,50.6,0.938,1.9,3.2965,2,2
51502,791186,3026,350,45.1,0.825,1.5,2.553,2,0
51502,791191,3026,2203,55.4,0.943,1.8,3.0475,2,2
51505,791210,3026,2401,68.5,1,2,1.986,2,2
51505,791214,3026,350,72.3,1,2.1,2.023,0,2
51505,791218,3026,2203,60.8,0.898,1.8,1.432,0,0
51555,791646,3026,2401,93.3,0.975,2.7,2.8755,0,2
51555,791651,3026,350,102.8,1,2.6,2.6945,0,2
51555,791656,3026,2203,100.3,1,3.1,2.7445,2,2
51561,791715,3026,1401,45.6,1,1.6,3.0085,0,2
51561,791720,3026,1603,26.3,0.514,1.3,3.3205,2,0
51561,791725,3026,1903,40.4,0.763,1.4,1.106,2,2
51604,792145,3026,1505,91.2,0.982,3.4,3.8865,0,2
51604,792149,3026,1807,78.2,0.986,3.1,3.8535,1,0
51604,792153,3026,1804,84.3,0.971,2.8,3.875,2,2
51613,792212,3026,2401,56,1,2.1,3.2605,0,0
51613,792217,3026,350,50.9,0.95,1.7,1.777,2,0
51613,792222,3026,2203,60,0.977,2,2.8785,2,0
51614,792233,3026,2302,69.8,1,2.1,2.3825,2,0
51614,792237,3026,2102,61.7,0.947,2.2,2.4185,0,0
51614,792242,3026,310,59,1,1.9,2.8855,2,2
51620,792333,3026,1401,87.3,1,2.6,3.3945,2,2
51620,792337,3026,1603,81.1,0.819,2.6,4,2,0
51620,792341,3026,1903,83.5,0.987,2.5,2.143,2,2
51623,792359,3026,1505,108.3,0.912,3.4,4,0,2
51623,792363,3026,1807,108.8,1,3.4,4,2,2
51623,792367,3026,1804,138,1,3.9,3.646,2,0
51669,792732,3026,1401,99.5,1,1.6,4,0,0
51669,792736,3026,1603,111.9,1,2.3,4,0,0
51669,792740,3026,1903,99.9,0.776,1.9,3.2765,2,2
51680,792879,3026,2401,99.4,0.988,2.9,2.158,0,2
51680,792883,3026,350,108.6,1,2.9,2.1515,2,2
51680,792887,3026,2203,104.6,1,2.9,1.3365,2,2
51722,793303,3026,2401,70.3,0.975,2.4,3.348,0,0
51722,793308,3026,350,70.3,1,2.2,3.7795,2,2
51722,793313,3026,2203,62.7,0.955,2.2,4,2,2
51727,793373,3026,330,125,0.944,3.9,4,2,2
51727,793377,3026,2201,123.9,0.988,3.8,3.158,2,1
51727,793382,3026,2202,134,0.973,3.9,2.7565,2,2
51739,793494,3026,1505,61.8,0.895,2.5,2.7855,2,2
51739,793499,3026,1807,50.7,0.931,2.3,3.361,0,0
51739,793503,3026,1804,46.6,0.855,2,2.9495,0,2
51755,793669,3026,2803,91.7,0.992,3.4,3.719,2,0
51755,793673,3026,2902,95.9,1,3.3,2.998,1,0
51755,793677,3026,3106,103.1,1,3.4,3.1355,2,2
51758,793710,3026,1401,35.8,0.872,1.5,3.564,0,2
51758,793714,3026,1603,29,0.583,1.4,2.732,1,0
51758,793719,3026,1903,25.1,0.487,1.2,2.333,0,1
51762,793770,3026,2803,71.3,0.992,2.5,3.269,0,2
51762,793774,3026,2902,75.7,1,2.5,2.6825,2,0
51762,793778,3026,3106,83,0.966,2.4,2.3845,1,0
51790,794004,3026,2801,0,0,-1,3.174,0,2
51790,794008,3026,3105,113.6,0.692,3.8,2.191,0,0
51790,794012,3026,2601,94.5,0.675,3.7,3.3385,0,2
51800,794108,3026,2001,121.5,0.945,3.1,4,2,2
51800,794112,3026,1502,152.3,1,3.6,3.0105,2,2
51800,794116,3026,1703,102.2,0.94,3,2.2915,2,2
51823,794363,3026,2001,41.8,0.836,1.6,2.9985,2,2
51823,794367,3026,1502,55.5,0.967,1.6,2.5995,0,0
51823,794372,3026,1703,35.7,0.791,1.6,1.4735,0,0
51828,794416,3026,1401,54.5,1,1.8,2.2995,2,2
51828,794420,3026,1603,46.9,0.931,1.6,1.5105,2,2
51828,794424,3026,1903,53.5,0.921,1.8,1.9505,2,0
51858,794769,3026,2001,35.8,0.726,1.4,1.52,2,2
51858,794773,3026,1502,46.9,0.951,1.6,3.4885,2,2
51858,794777,3026,1703,38,0.821,1.5,2.683,2,2
51867,794880,3026,2401,95.3,1,3,0,2,2
51867,794885,3026,350,62.2,1,2.7,2.0915,2,2
51867,794890,3026,2203,114.9,1,3.7,0,2,2
51875,794975,3026,2401,160.8,1,4.2,2.6725,0,2
51875,794980,3026,350,171.1,1,4.2,3.536,2,2
51875,794985,3026,2203,150.3,1,4.1,3.838,2,2
52020,796418,3026,2401,65.9,0.988,2.2,3.889,0,0
52020,796423,3026,350,44.2,0.825,1.4,3.1495,2,2
52020,796428,3026,2203,50.8,0.852,1.8,1.289,2,2
52031,796556,3026,2401,73.4,1,2.9,4,2,2
52031,796560,3026,350,106,1,3.1,3.876,2,2
52031,796565,3026,2203,78.3,1,2.7,3.315,2,2
52043,796672,3026,2001,83.2,0.986,2.8,3.298,2,2
52043,796677,3026,1502,82.6,1,2.8,3.085,2,2
52043,796682,3026,1703,78.7,1,2.8,3.688,2,2
52045,796696,3026,1505,134.1,0.93,3.9,4,2,2
52045,796700,3026,1807,157.7,1,4.3,3.379,2,0
52045,796704,3026,1804,180.3,0.971,4.4,3.3295,2,2
52056,796814,3026,2302,80.2,1,2.3,2.3595,2,2
52056,796818,3026,2102,68.8,1,2.3,2.018,2,2
52056,796822,3026,310,66.5,0.989,2.2,1.896,2,2
52079,797059,3026,2302,41.1,0.695,1.5,2.207,2,2
52079,797063,3026,2102,41.6,0.76,1.6,1.959,0,2
52079,797067,3026,310,46.7,0.724,1.6,1.283,2,0
52085,797165,3026,450,141.3,1,3.9,3.026,2,2
52085,797169,3026,2503,94.1,0.951,2.3,2.47,0,2
52085,797173,3026,320,142.4,0.989,2.6,4,2,2
52091,797279,3026,2701,86.2,1,2.7,2.577,2,2
52091,797283,3026,420,51.8,0.865,1.8,2.336,1,2
52091,797288,3026,2403,87.8,0.987,2.9,2.633,2,0
52093,797317,3026,2302,86.2,1,2.7,2.79,2,2
52093,797321,3026,2102,101.1,1,3.1,3.9955,0,0
52093,797325,3026,310,85.2,1,2.5,2.064,2,0
52095,797353,3026,2401,56.1,1,2,3.9575,2,2
52095,797357,3026,350,78,1,2.4,3.597,2,2
52095,797361,3026,2203,51.1,0.807,1.9,2.7435,2,2
52096,797371,3026,520,90.5,0.974,2.8,2.6275,0,2
52096,797375,3026,2402,17.9,0.184,1,2.707,0,0
52096,797380,3026,2904,76,0.9,2.7,1.9255,2,0
52097,797391,3026,2401,53.8,0.975,1.8,3.3745,2,2
52097,797395,3026,350,64.8,0.988,1.9,3.0815,0,2
52097,797399,3026,2203,59.1,0.977,2,3.96,2,2
52098,797409,3026,2001,65.6,0.74,1.8,3.4005,2,2
52098,797413,3026,1502,83.3,0.984,2.3,2.9235,2,0
52098,797417,3026,1703,90.3,1,2.6,3.4385,2,2
52099,797427,3026,2001,80.3,0.986,2.8,3.916,2,2
52099,797431,3026,1502,80.7,1,2.6,3.5275,2,2
52099,797435,3026,1703,87.8,1,2.6,4,2,2
52101,797463,3026,2801,81.8,1,2.7,4,0,2
52101,797467,3026,3105,79.1,0.993,2.7,4,2,2
52101,797471,3026,2601,80.2,1,2.8,3.2115,2,0
52104,797517,3026,2401,140.1,1,3.9,1.892,0,2
52104,797521,3026,350,148.3,1,3.7,3.8765,2,2
52104,797525,3026,2203,145.2,1,3.8,2.404,2,0
52105,797536,3026,2302,61.2,0.951,2.1,2.4185,2,2
52105,797540,3026,2102,106.2,0.947,2.9,2.7845,2,2
52105,797544,3026,310,104.1,1,2.3,2.294,2,2
52107,797574,3026,1505,57.7,0.982,2.1,4,0,2
52107,797578,3026,1807,48.6,0.986,1.7,2.777,2,0
52107,797583,3026,1804,47,0.971,1.7,2.973,2,2
52108,797594,3026,450,128.4,1,3.6,3.722,2,2
52108,797598,3026,2503,89.3,1,2.7,2.981,2,2
52108,797602,3026,320,124,1,3.6,3.975,2,2
52109,797613,3026,2401,131.4,0.963,3.7,3.4865,2,2
52109,797617,3026,350,118.5,1,3.3,3.317,2,2
52109,797621,3026,2203,110.1,0.898,3.3,2.9765,2,2
52112,797671,3026,2001,52.5,1,1.7,1.3555,0,2
52112,797675,3026,1502,70.4,1,2.3,2.2345,2,0
52112,797680,3026,1703,58.7,1,2.1,1.6545,0,2
52113,797690,3026,330,87.4,0.955,3,3.4005,0,2
52113,797694,3026,2201,83.3,1,2.4,2.195,1,2
52113,797698,3026,2202,103.8,1,3.1,2.809,0,2
52114,797708,3026,520,117.5,1,3.9,3.201,2,2
52114,797712,3026,2402,102.5,1,3.6,2.6985,2,2
52114,797716,3026,2904,82.6,1,2.9,1.8915,2,2
52115,797726,3026,2401,87.8,1,2.8,2.051,0,2
52115,797730,3026,350,88.8,0.938,2.4,2.1055,2,2
52115,797734,3026,2203,92.9,1,2.8,2.789,2,2
52116,797744,3026,2401,93,1,3.2,4,2,2
52116,797748,3026,350,80.6,0.988,3.1,2.3235,2,2
52116,797752,3026,2203,74.2,1,2.5,1.971,2,2
52118,797782,3026,2302,125.4,1,3.6,1.377,2,2
52118,797786,3026,2102,115,0.933,3,1.5575,2,2
52118,797790,3026,310,121.3,1,3.4,2.856,2,0
52119,797801,3026,2401,148.8,0.827,3.4,2.5365,0,2
52119,797805,3026,350,144.4,0.875,3.5,2.617,2,2
52119,797809,3026,2203,165.5,0.977,4,1.327,2,0
52120,797819,3026,450,122.6,1,3.5,3.239,2,2
52120,797823,3026,2503,101.1,1,2.9,2.8665,2,2
52120,797827,3026,320,105.9,1,2.8,2.497,2,2
52125,797925,3026,450,105.1,0.966,3,4,2,0
52125,797929,3026,2503,77,1,2.3,1.9105,0,0
52125,797933,3026,320,70.8,0.989,2.2,2.56,1,2
52137,798166,3026,520,104.9,0.987,3.3,2.705,0,2
52137,798170,3026,2402,101.7,1,3.4,2.6825,2,0
52137,798174,3026,2904,70.9,1,2.8,1.9445,1,0
52147,798365,3026,520,90.4,1,2.8,2.546,0,0
52147,798369,3026,2402,109.8,1,3.3,3.265,2,1
52147,798373,3026,2904,89.6,0.95,2.2,2.507,2,0
52148,798383,3026,410,68.4,1,2.2,4,2,2
52148,798387,3026,2504,96,1,3.1,4,2,0
52148,798391,3026,2101,72.9,0.973,2.7,3.865,2,2
52191,798777,3026,1401,29,0.949,1.1,2.4235,2,2
52191,798782,3026,1603,30.4,0.597,1.3,2.196,2,0
52191,798787,3026,1903,13.5,0.224,1,0.288,0,1
52230,799129,3026,2801,86,1,2.9,3.398,0,0
52230,799133,3026,3105,68.5,0.178,2,1.541,0,0
52230,799137,3026,2601,68.4,1,2.6,2.0525,2,0
52231,799147,3026,450,89.8,0.977,2.8,2.6035,2,2
52231,799151,3026,2503,71.1,0.975,2.3,1.4555,0,2
52231,799155,3026,320,91.9,1,3,1.116,2,2
52236,799228,3026,2001,140.2,0.959,3.7,3.408,0,2
52236,799232,3026,1502,164.8,1,3.7,3.0895,2,2
52236,799236,3026,1703,72.6,0.373,2.1,2.51,2,2
52240,799259,3026,410,103,1,3.6,2.217,2,2
52240,799263,3026,2504,111.7,0.987,3.8,2.661,2,0
52240,799267,3026,2101,121.6,1,4.1,2.444,1,2
52256,799370,3026,2302,161.7,1,4.2,3.691,0,2
52256,799375,3026,2102,118,1,3.5,2.803,2,2
52256,799380,3026,310,177.1,1,4.4,2.584,2,2
52265,799445,3026,2803,60,0.959,2.1,1.406,0,2
52265,799449,3026,2902,49.5,0.836,1.7,2.034,0,2
52265,799453,3026,3106,50.5,0.829,1.8,1.868,2,2
52277,799567,3026,2401,116.7,1,3.7,1.9655,2,0
52277,799572,3026,350,103.8,1,3.3,2.9335,2,2
52277,799577,3026,2203,110.1,1,3.5,3.0005,2,2
52302,799844,3026,1401,25.8,0.872,1.1,3.211,0,2
52302,799848,3026,1603,31.6,0.236,1.1,2.397,2,2
52302,799852,3026,1903,26.5,0.316,1.2,2.97,0,0
52324,800004,3026,330,92.7,0.955,3.3,4,2,2
52324,800008,3026,2201,106.1,1,3.4,2.508,1,1
52324,800012,3026,2202,79.1,0.918,2.4,3.769,2,2
52345,800211,3026,2001,52,0.37,1.2,3.539,0,2
52345,800215,3026,1502,27.2,0.557,1.3,2.668,2,0
52345,800219,3026,1703,25.8,0.507,1.2,2.465,0,0
52351,800269,3026,2801,78.2,0.977,3.2,2.734,0,2
52351,800273,3026,3105,88.8,0.986,3.4,2.059,0,0
52351,800277,3026,2601,71.2,0.983,2.9,1.5655,2,2
52354,800295,3026,2401,89.3,1,2.7,3.345,2,2
52354,800299,3026,350,74.9,1,2.6,2.725,0,2
52354,800304,3026,2203,85.5,0.989,2.7,3.134,2,2
52398,800692,3026,1505,58.5,0.93,2,2.12,0,0
52398,800696,3026,1807,36.9,0.764,1.5,1.6735,0,0
52398,800700,3026,1804,38.9,0.812,1.6,2.7775,0,2
52410,800832,3026,1401,50.4,1,1.9,3.179,2,2
52410,800837,3026,1603,25.3,0.514,1.3,0,0,0
52410,800842,3026,1903,35.5,0.658,1.5,2.3165,0,1
52416,800890,3026,2001,32.7,0.616,1.7,3.943,0,2
52416,800894,3026,1502,43.2,1,1.4,3.1655,0,2
52416,800899,3026,1703,32.8,0.672,1.4,3.584,2,0
52450,801291,3026,1505,96.9,0.965,3,4,2,2
52450,801295,3026,1807,74.3,1,2.4,2.6375,1,0
52450,801299,3026,1804,59.4,1,2,4,2,2
52490,801652,3026,330,97.8,0.955,3.5,2.8995,2,2
52490,801656,3026,2201,102,1,3.1,2.856,1,1
52490,801660,3026,2202,120.6,1,3.6,3.9305,2,2
52515,801923,3026,2701,91.9,0.974,3,2.9475,2,2
52515,801927,3026,420,107.6,1,3.1,2.7695,2,2
52515,801931,3026,2403,80.6,1,3,2.2505,2,2
52619,802771,3026,410,100.7,1,2.8,4,0,2
52619,802776,3026,2504,82.5,1,2.5,3.4825,2,0
52619,802781,3026,2101,104.2,1,2.9,2.6165,0,2
52621,802796,3026,1505,90.9,1,2.9,3.7825,2,0
52621,802800,3026,1807,51,0.958,2.4,3.718,0,0
52621,802805,3026,1804,46.4,0.971,2.2,3.4125,2,2
52632,802915,3026,2001,143.1,1,3.7,1.95,2,0
52632,802920,3026,1502,151.1,1,4,2.061,2,2
52632,802925,3026,1703,102.4,1,3.3,2.7935,0,0
52633,802936,3026,2701,99.9,1,3.4,4,2,2
52633,802940,3026,420,110.7,0.978,3.5,2.4525,1,0
52633,802945,3026,2403,108.3,1,3.6,3.864,2,2
52677,803472,3026,2001,64.2,0.932,1.8,3.271,0,2
52677,803476,3026,1502,76.9,0.77,1.8,2.8535,2,0
52677,803480,3026,1703,87.4,1,2.2,3.188,2,2
52720,803884,3026,450,135.3,0.931,4.1,4,2,2
52720,803889,3026,2503,93.1,0.901,3.2,4,0,2
52720,803894,3026,320,96.1,0.843,3.6,4,2,2
52743,804168,3026,330,32,0.517,1.3,2.118,2,2
52743,804172,3026,2201,34.8,0.605,1.5,2.6025,1,1
52743,804176,3026,2202,47.6,0.973,1.8,0,2,2
52746,804223,3026,330,37.9,0.573,1.7,2.9235,0,0
52746,804227,3026,2201,42.2,0.616,1.4,2.1355,0,1
52746,804231,3026,2202,45.9,0.836,1.7,2.5885,0,0
52808,805085,3026,1401,131.8,1,2.3,4,2,2
52808,805089,3026,1603,81,1,2.3,3.0355,2,0
52808,805093,3026,1903,83.7,1,2.4,2.7995,0,2
52812,805147,3026,330,34.9,0.539,1.8,2.7715,0,0
52812,805151,3026,2201,52.3,0.872,1.8,1.528,0,0
52812,805155,3026,2202,67.2,1,2,2.9585,0,0
52824,805242,3026,410,88.9,1,2.4,4,2,2
52824,805246,3026,2504,88.8,1,3.4,4,2,0
52824,805250,3026,2101,73.1,1,3.1,3.8175,1,0
52831,805316,3026,450,108.6,0.759,2.4,2.1035,0,2
52831,805320,3026,2503,98.3,1,2.9,2.498,0,0
52831,805324,3026,320,147.9,0.989,3.9,2.2075,0,2
52872,805726,3026,2001,133.3,1,3.7,3.151,2,2
52872,805730,3026,1502,83.6,0.967,2.4,4,2,2
52872,805734,3026,1703,123.6,0.985,3.7,3.043,2,2
52924,806254,3026,1401,47.7,1,1.4,4,2,2
52924,806258,3026,1603,12.6,0.25,1.2,2.7395,2,2
52924,806262,3026,1903,31.1,0.526,1.3,3.245,0,1
52966,806645,3026,2401,30,0.543,1.6,3.6585,0,0
52966,806649,3026,350,26.7,0.463,1.6,2.73,2,0
52966,806654,3026,2203,43.4,0.693,1.7,4,2,0
52983,806820,3026,2401,31.7,0.395,1.4,0,2,2
52983,806824,3026,350,26.8,0.5,1.3,0,0,0
52983,806828,3026,2203,41.4,0.58,1.4,0,2,0
52993,806896,3026,2401,71.9,1,2.4,3.4,2,2
52993,806901,3026,350,35.5,0.637,1.8,0,0,0
52993,806906,3026,2203,40.2,0.659,1.5,2.346,2,2
53014,807078,3026,520,158.6,1,4.3,4,2,2
53014,807082,3026,2402,147.7,1,4.2,3.912,2,2
53014,807086,3026,2904,150.1,0.98,4.1,2.7565,2,2
53023,807142,3026,2801,132.9,0.977,3.8,4,2,2
53023,807146,3026,3105,146,1,4.1,3.4435,2,0
53023,807150,3026,2601,134.1,0.991,3.8,2.8365,2,2
53044,807331,3026,1505,64.2,0.93,2.1,2.9955,0,2
53044,807335,3026,1807,61.8,0.333,1.7,1.913,0,0
53044,807339,3026,1804,53.2,0.478,1.6,1.373,2,0
53045,807349,3026,2701,110.4,1,3.3,2.8775,2,2
53045,807353,3026,420,103,1,2.8,2.992,1,2
53045,807357,3026,2403,116,1,3.7,4,1,2
53173,808505,3026,2302,112.1,1,2.6,4,2,2
53173,808509,3026,2102,74.8,1,2.4,1.1975,0,2
53173,808513,3026,310,94.6,0.828,2.8,3.1595,2,0
53176,808547,3026,2401,70.4,0.679,2.2,1.58,2,0
53176,808552,3026,350,58.5,0.988,2,2.8155,2,0
53176,808557,3026,2203,58.7,0.977,2.2,4,0,2
53186,808654,3026,1401,93.6,1,2.1,1.8215,2,2
53186,808658,3026,1603,57,0.917,1.8,4,0,0
53186,808662,3026,1903,70.3,0.961,2.1,4,2,1
53212,808896,3026,330,70,0.955,2.6,2.6085,2,0
53212,808900,3026,2201,66.7,1,2.3,2.03,2,1
53212,808904,3026,2202,86.9,1,2.8,3.9295,0,0
53224,808987,3026,2302,54.2,0.976,1.8,4,0,2
53224,808991,3026,2102,59,0.973,2.2,3.047,2,0
53224,808995,3026,310,47.5,0.805,1.8,3.533,2,2
53226,809009,3026,1505,102.6,1,3.1,3.879,2,2
53226,809013,3026,1807,60.7,1,2.2,3.78,1,0
53226,809017,3026,1804,114.7,0.971,3.2,2.676,2,2
53232,809089,3026,2302,75.8,0.963,2.1,1.544,2,2
53232,809093,3026,2102,90.9,1,3,2.434,2,2
53232,809098,3026,310,111.2,0.678,2.9,0,2,0
53241,809168,3026,2302,68.3,0.988,2.2,2.721,2,2
53241,809172,3026,2102,64.9,1,2.2,3.042,2,0
53241,809176,3026,310,74.3,0.977,2.2,2.3325,2,0
53255,809293,3026,2302,64.7,0.988,2,3.9275,2,2
53255,809297,3026,2102,64.7,0.987,1.9,2.74,0,0
53255,809301,3026,310,68,0.966,1.9,3.929,2,0
53264,809365,3026,330,117.6,0.865,3.9,2.8825,2,2
53264,809369,3026,2201,145.4,1,3.7,1.513,1,1
53264,809373,3026,2202,112.4,0.781,2.6,2.681,2,2
53276,809446,3026,450,82.3,1,2.7,4,2,2
53276,809451,3026,2503,64.6,0.988,2,3.197,2,2
53276,809456,3026,320,78.2,0.989,2.4,4,2,2
53286,809536,3026,520,114.5,1,3.8,3.0085,2,0
53286,809540,3026,2402,93,0.69,3.2,2.8945,2,1
53286,809544,3026,2904,110,1,3.8,2.84,2,2
53337,810015,3026,1401,132.7,1,2.4,0.7845,0,2
53337,810019,3026,1603,116.7,0.986,2.7,3.312,0,2
53337,810023,3026,1903,70.6,0.763,2,3.5685,0,0
53345,810091,3026,2001,130.5,1,3.6,3.919,2,2
53345,810095,3026,1502,88.6,0.934,2.3,3.4515,2,2
53345,810099,3026,1703,111.9,1,3.2,2.993,2,2
53360,810239,3026,2401,164.6,1,4.3,4,0,2
53360,810243,3026,350,164.4,1,4.1,3.739,2,2
53360,810247,3026,2203,161.1,1,4.2,3.6685,2,0
53366,810349,3026,410,80.4,1,3.1,4,2,2
53366,810354,3026,2504,79.8,0.96,2.8,4,2,0
53366,810359,3026,2101,100.7,1,3.1,3.964,2,2
53371,810429,3026,2701,77.7,0.932,2.4,3.6775,0,2
53371,810433,3026,420,79.8,0.989,2.6,3.109,2,2
53371,810437,3026,2403,72.1,0.987,2.3,4,2,2
53377,810539,3026,520,118.4,0.923,3.5,3.023,,
53377,810543,3026,2402,134.8,1,3.8,3.0875,,
53377,810547,3026,2904,96.5,0.96,3.2,2.544,,
53387,810640,3026,2401,58.6,0.988,2,3.18,2,2
53387,810645,3026,350,51.1,0.95,1.6,2.3645,0,0
53387,810649,3026,2203,60.8,0.977,2,0,2,2
53401,810802,3026,450,91.9,0.989,3.1,3.227,2,2
53401,810806,3026,2503,70,0.975,2.4,2.1565,0,2
53401,810810,3026,320,60.1,1,2.3,2.2095,2,2
53408,810858,3026,2401,154.7,1,4.2,2.122,2,2
53408,810862,3026,350,170.2,1,4.3,3.501,2,2
53408,810866,3026,2203,177.4,1,4.5,3.5145,2,2
53420,810954,3026,2803,103.6,1,3.3,3.748,0,0
53420,810958,3026,2902,84,0.862,2.5,2.303,0,0
53420,810962,3026,3106,95.2,0.974,2.7,1.655,0,0
53441,811111,3026,1505,56.8,1,2.3,4,0,2
53441,811115,3026,1807,60.7,1,2.2,4,1,0
53441,811119,3026,1804,37.6,0.783,1.6,2.0875,2,2
53502,811656,3026,450,73.8,0.747,2.1,2.906,0,0
53502,811660,3026,2503,55.5,0.568,1.9,2.2805,2,0
53502,811664,3026,320,89.6,0.888,2.9,3.531,2,2
53533,811869,3026,2401,148.2,1,2.6,4,2,2
53533,811873,3026,350,97.2,0.95,2.8,3.6295,0,2
53533,811877,3026,2203,112.1,0.955,3.2,3.3535,2,2
53536,811923,3026,330,105,0.966,3.5,4,2,2
53536,811927,3026,2201,81.8,0.988,2.6,3.996,1,1
53536,811931,3026,2202,111.5,1,2.3,4,0,2
53571,812302,3026,1401,22.6,0.795,1.1,3.583,2,0
53571,812307,3026,1603,31.2,0.569,1.4,4,2,0
53571,812312,3026,1903,20.6,0.382,1.2,3.411,0,0
53579,812397,3026,2001,28.6,0.247,1.1,2.61,0,2
53579,812401,3026,1502,45.4,0.279,2.2,1.883,0,0
53579,812405,3026,1703,0,0,-1,2.2985,0,0
53614,812735,3026,2001,148.4,1,3.8,3.07,2,2
53614,812740,3026,1502,135.3,1,3.3,3.056,2,2
53614,812745,3026,1703,114.8,1,3.2,2.767,0,0
53627,812851,3026,1505,84.7,1,2.1,3.505,0,2
53627,812855,3026,1807,80,1,2.1,3.2655,1,0
53627,812859,3026,1804,78.2,0.971,2,2.6095,0,0
53628,812870,3026,1505,136.2,1,3.8,2.694,0,2
53628,812875,3026,1807,119.1,1,3.5,2.9525,0,0
53628,812880,3026,1804,133.2,1,3.4,1.5585,0,0
53644,813092,3026,2001,47.2,0.425,1.6,2.975,2,2
53644,813096,3026,1502,76.9,1,2.1,4,2,0
53644,813100,3026,1703,50.2,0.806,1.9,4,2,2
53647,813118,3026,450,122.7,1,3.7,2.384,2,2
53647,813122,3026,2503,88.3,0.975,2.6,2.75,0,0
53647,813126,3026,320,107.5,1,3.2,2.9965,1,2
53656,813230,3026,450,121.5,1,3.4,2.813,2,0
53656,813234,3026,2503,102.7,1,2.9,2.738,2,2
53656,813238,3026,320,111.1,1,3.2,4,2,2
53660,813276,3026,2701,91.6,0.991,2.9,1.723,2,2
53660,813281,3026,420,96.3,1,2.9,2.618,1,0
53660,813286,3026,2403,69.1,1,2.7,2.667,2,2
53701,813670,3026,1505,122.6,0.93,3.4,2.89,0,0
53701,813674,3026,1807,141.3,1,3.7,1.9065,0,0
53701,813679,3026,1804,150.7,0.884,3.4,2.792,2,0
53748,814121,3026,2302,92,1,2.9,4,2,2
53748,814126,3026,2102,86.5,1,2.7,3.759,0,2
53748,814130,3026,310,91.5,0.977,2.8,3.534,2,2
53751,814148,3026,1505,24.4,0.561,1.3,2.628,0,0
53751,814152,3026,1807,18.8,0.389,1.3,2.188,1,0
53751,814157,3026,1804,20.2,0.377,1.3,1.808,0,2
53756,814197,3026,2801,83.5,1,2.6,2.2515,2,0
53756,814201,3026,3105,74.8,0.932,2.2,2.779,0,0
53756,814205,3026,2601,95.9,0.991,2.8,2.2915,2,2
53763,814269,3026,1401,59.9,1,1.7,3.985,2,2
53763,814274,3026,1603,39.6,0.778,1.6,4,0,0
53763,814279,3026,1903,44.8,0.868,1.4,2.7455,2,2
53803,814590,3026,2801,122.4,1,3.6,1.2175,2,2
53803,814595,3026,3105,132.9,1,3.9,1.7995,2,0
53803,814600,3026,2601,121.9,1,3.6,2.152,0,2
53945,815668,3026,2001,63.7,1,2.2,3.9045,2,2
53945,815672,3026,1502,74.3,1,2.3,2.8005,2,2
53945,815676,3026,1703,62.9,1,2.2,2.768,2,2
54096,816931,3026,2803,123.7,1,3.8,3.9095,2,2
54096,816935,3026,2902,98.8,0.991,3,2.947,0,2
